"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"abk_pro_1.txt","abk","abk_pro_1",4.16563745929112,2.86095095476464,6.03756428494382,"4.61399688056595",0.297872340425532,0.77,0.0454545454545455
"aey_nfi_1.txt","aey","aey_nfi_1",3.93825977829597,2.69996221913751,5.43196443262695,"4.16683642660867",0.268292682926829,0.58,0
"amp_nfi_1.txt","amp","amp_nfi_1",4.10594935203293,2.65360828123154,5.09145671209064,"3.97265076614011",0.270588235294118,0.57,0
"ape_nfi_1.txt","ape","ape_nfi_1",4.15216171422043,2.53635943712403,4.69882125513455,"3.3966544680137",0.270588235294118,0.4,0
"apu_nfi_1.txt","apu","apu_nfi_1",3.68740952633731,2.41263922416137,4.652582679259,"3.85797790353153",0.226190476190476,0.4,0.0615384615384615
"arn_nfi_1.txt","arn","arn_nfi_1",4.45393821446779,2.87334139953179,4.55108118677222,"3.32620502895787",0.3625,0.36,0.0588235294117647
"arn_pro_1.txt","arn","arn_pro_1",4.47427180192192,3.0461145931547,5.73882125513455,"4.09943873430483",0.325581395348837,0.65,0.0172413793103448
"arz_nfi_1.txt","arz","arz_nfi_1",4.2360433760526,2.83429452225123,5.50595169035652,"4.32678189727514",0.325842696629214,0.61,0.0166666666666667
"ayz_nfi_1.txt","ayz","ayz_nfi_1",3.52267547012017,2.22264342273064,4.56164134491358,"3.11137445782179",0.20253164556962,0.604166666666667,0
"bmi_gre_1.txt","bmi","bmi_gre_1",4.80500409032339,3.58233443857294,4.90025432440192,"3.70166998256005",0.444444444444444,0.730769230769231,0.0444444444444444
"bsk_gre_1.txt","bsk","bsk_gre_1",4.15734355202536,2.92758362339974,3.8073549220576,"2.59594641959101",0.348484848484849,1,0.0465116279069767
"bsn_nfi_1.txt","bsn","bsn_nfi_1",4.43140015768349,3.21212247338103,5.28764239757165,"4.00281755894788",0.358024691358025,0.55,0
"cha_nfi_1.txt","cha","cha_nfi_1",4.14625094008719,2.70994783104363,4.48002136745977,"3.90155912553278",0.289156626506024,0.44,0.0169491525423729
"cha_pro_1.txt","cha","cha_pro_1",4.63879063362196,3.1834851682002,5.37879200667563,"4.05795016024414",0.36046511627907,0.62,0.0181818181818182
"ckt_nfi_1.txt","ckt","ckt_nfi_1",4.16612592158798,2.85233297882636,5.94331871172462,"4.86632103260164",0.269662921348315,0.79,0.0461538461538462
"cmn_fic_1.txt","cmn","cmn_fic_1",6.14611181466655,4.9762336786476,4.32192809488736,"3.05386919604531",0.81,1,0
"cmn_fic_10.txt","cmn","cmn_fic_10",5.81491765987891,4.43420449146529,4.32192809488736,"3.05386919604531",0.66,1,0
"cmn_fic_100.txt","cmn","cmn_fic_100",5.90901675522108,4.94172085646784,4.32192809488736,"3.05386919604531",0.74,1,0
"cmn_fic_101.txt","cmn","cmn_fic_101",5.91491765987891,4.80516355380925,4.32192809488736,"3.05386919604531",0.72,1,0.0357142857142857
"cmn_fic_102.txt","cmn","cmn_fic_102",6.10875843973145,4.93068033528561,4.39231742277876,"3.11760482588976",0.8,1,0
"cmn_fic_103.txt","cmn","cmn_fic_103",6.23979247020906,5.06610090262822,4.39231742277876,"3.11760482588976",0.84,1,0
"cmn_fic_104.txt","cmn","cmn_fic_104",5.7370367776996,4.34428149407068,4.85798099512757,"3.54490264642638",0.681318681318681,1,0
